customer_id,age,occupation,income,pep,kyc_risk_score,branch
CUST000575,67,Farmer,22444,0,70,Nagpur
CUST000576,63,Business,18526,0,76,Pune
CUST000577,53,Student,13665,0,71,Mumbai
CUST000578,42,Student,10925,0,32,Indore
CUST000579,52,Student,18092,0,79,Bhopal
CUST000580,61,Student,14767,0,71,Pune
CUST000581,33,Student,32886,0,48,Pune
CUST000582,37,Student,58662,0,36,Indore
CUST000583,38,Professional,42076,0,54,Mumbai
CUST000584,68,Student,22965,0,46,Nagpur
CUST000585,54,Farmer,14004,0,58,Indore
CUST000586,70,Student,41218,0,28,Bhopal
CUST000587,20,Student,34359,0,20,Bhopal
CUST000588,46,Student,55391,0,71,Pune
CUST000589,30,Farmer,25293,0,44,Mumbai
CUST000590,62,Student,74248,0,27,Nagpur
CUST000591,57,Farmer,25299,0,40,Pune
CUST000592,21,Farmer,13960,0,38,Pune
CUST000593,21,Salaried,15697,0,62,Bhopal
CUST000594,63,Professional,31760,0,22,Pune
CUST000595,18,Farmer,14741,0,30,Indore
CUST000596,59,Professional,73812,0,71,Pune
CUST000597,66,Student,29894,1,51,Bhopal
CUST000598,59,Salaried,22620,0,21,Mumbai
CUST000599,32,Farmer,23957,0,14,Pune
CUST000600,44,Business,18395,0,14,Indore
CUST000601,68,Professional,6849,0,33,Bhopal
CUST000602,74,Salaried,15705,0,11,Bhopal
CUST000603,54,Farmer,66289,0,23,Bhopal
CUST000604,36,Professional,25773,0,79,Mumbai
CUST000605,49,Business,45842,0,74,Indore
CUST000606,35,Business,46867,0,24,Bhopal
CUST000607,28,Professional,21440,0,42,Pune
CUST000608,18,Student,34774,0,47,Mumbai
CUST000609,61,Business,7306,0,32,Mumbai
CUST000610,72,Professional,61918,0,64,Mumbai
CUST000611,38,Salaried,57876,0,61,Nagpur
CUST000612,29,Business,31126,0,71,Bhopal
CUST000613,33,Salaried,26435,0,43,Indore
CUST000614,33,Professional,21635,0,44,Bhopal
CUST000615,37,Farmer,50056,0,11,Bhopal
CUST000616,59,Student,37804,0,40,Nagpur
CUST000617,60,Salaried,2998,0,69,Bhopal
CUST000618,28,Professional,17090,0,74,Bhopal
CUST000619,62,Salaried,10059,0,47,Bhopal
CUST000620,57,Business,8899,0,38,Pune
CUST000621,48,Business,49641,0,68,Mumbai
CUST000622,41,Professional,21314,0,80,Indore
CUST000623,66,Farmer,30758,0,37,Pune
CUST000624,61,Farmer,23243,0,20,Mumbai
CUST000625,46,Farmer,8972,0,56,Nagpur
CUST000626,54,Salaried,7408,0,17,Mumbai
CUST000627,75,Farmer,16322,0,35,Mumbai
CUST000628,52,Business,17256,0,31,Bhopal
CUST000629,72,Farmer,17249,0,66,Nagpur
CUST000630,61,Business,17585,0,72,Nagpur
CUST000631,75,Farmer,94251,0,67,Nagpur
CUST000632,47,Business,45306,0,75,Indore
CUST000633,47,Farmer,26033,0,17,Mumbai
CUST000634,47,Student,20949,0,12,Indore
CUST000635,34,Salaried,21459,0,37,Mumbai
CUST000636,22,Salaried,36785,0,64,Bhopal
CUST000637,62,Salaried,20816,0,79,Nagpur
CUST000638,75,Salaried,41832,0,70,Nagpur
CUST000639,36,Professional,28072,0,33,Pune
CUST000640,67,Professional,95021,0,57,Indore
CUST000641,46,Professional,19976,0,58,Nagpur
CUST000642,61,Farmer,47845,0,27,Bhopal
CUST000643,25,Business,10636,0,78,Indore
CUST000644,51,Business,14233,0,38,Nagpur
CUST000645,66,Salaried,84105,0,48,Indore
CUST000646,61,Farmer,40499,0,64,Mumbai
CUST000647,42,Business,31162,0,41,Indore
CUST000648,40,Business,118467,0,45,Pune
CUST000649,74,Salaried,21155,0,14,Indore
CUST000650,57,Salaried,47756,0,40,Pune
CUST000651,22,Salaried,50560,0,14,Indore
CUST000652,56,Salaried,69106,0,41,Nagpur
CUST000653,43,Professional,9872,0,39,Mumbai
CUST000654,31,Salaried,21059,0,27,Mumbai
CUST000655,36,Business,27726,0,50,Mumbai
CUST000656,56,Student,68158,0,40,Bhopal
CUST000657,74,Business,30256,0,76,Pune
CUST000658,44,Student,50646,0,45,Nagpur
CUST000659,53,Farmer,9327,0,32,Indore
CUST000660,53,Professional,17884,0,16,Bhopal
CUST000661,59,Professional,57698,0,77,Bhopal
CUST000662,62,Professional,19513,0,62,Pune
CUST000663,37,Professional,22267,0,33,Mumbai
CUST000664,48,Business,67248,0,38,Bhopal
CUST000665,72,Business,12174,0,69,Nagpur
CUST000666,53,Professional,14083,0,63,Mumbai
CUST000667,51,Business,8724,0,59,Pune
CUST000668,34,Business,69522,0,52,Nagpur
CUST000669,46,Student,44661,0,21,Mumbai
CUST000670,64,Business,43793,0,16,Bhopal
CUST000671,42,Farmer,17546,0,15,Nagpur
CUST000672,30,Farmer,8327,0,37,Indore
CUST000673,31,Student,6961,0,48,Nagpur
CUST000674,31,Business,58045,0,25,Indore
CUST000675,33,Farmer,32687,0,36,Indore
CUST000676,33,Farmer,37468,0,51,Bhopal
CUST000677,42,Professional,26818,0,78,Bhopal
CUST000678,37,Student,12993,0,56,Mumbai
CUST000679,74,Professional,18097,0,69,Nagpur
CUST000680,69,Professional,11025,0,50,Pune
CUST000681,41,Student,10172,0,62,Nagpur
CUST000682,54,Business,41890,0,28,Nagpur
CUST000683,34,Farmer,7336,0,63,Bhopal
CUST000684,27,Business,11072,0,52,Pune
CUST000685,42,Farmer,18821,0,41,Indore
CUST000686,53,Student,23712,0,42,Indore
CUST000687,64,Professional,8657,0,68,Pune
CUST000688,64,Student,7222,0,31,Pune
CUST000689,64,Farmer,29981,0,72,Pune
CUST000690,74,Farmer,25764,0,17,Mumbai
CUST000691,20,Salaried,57233,0,16,Nagpur
CUST000692,44,Business,23995,0,39,Nagpur
CUST000693,63,Business,32218,0,11,Pune
CUST000694,50,Professional,13475,0,57,Nagpur
CUST000695,57,Farmer,13849,0,71,Indore
CUST000696,19,Salaried,9221,0,78,Mumbai
CUST000697,44,Salaried,13561,0,12,Mumbai
CUST000698,64,Student,17917,0,78,Bhopal
CUST000699,19,Farmer,52755,0,65,Pune
CUST000700,24,Salaried,12274,0,77,Pune
CUST000701,33,Business,98874,0,77,Bhopal
CUST000702,70,Student,34325,0,44,Indore
CUST000703,23,Student,29426,0,61,Indore
CUST000704,54,Business,22712,0,38,Bhopal
CUST000705,61,Salaried,19872,0,14,Nagpur
CUST000706,43,Professional,14909,0,58,Mumbai
CUST000707,48,Salaried,8443,0,11,Pune
CUST000708,23,Professional,12549,0,65,Bhopal
CUST000709,54,Salaried,69381,0,77,Nagpur
CUST000710,32,Business,32803,0,70,Bhopal
CUST000711,20,Salaried,68863,0,45,Mumbai
CUST000712,54,Salaried,14659,0,32,Bhopal
CUST000713,19,Business,10825,0,28,Indore
CUST000714,22,Student,22558,0,30,Mumbai
CUST000715,33,Farmer,12848,0,59,Mumbai
CUST000716,39,Professional,25942,0,27,Nagpur
CUST000717,50,Student,7412,0,16,Nagpur
CUST000718,45,Business,5455,0,19,Bhopal
CUST000719,56,Farmer,28619,0,60,Bhopal
CUST000720,19,Student,71025,0,67,Indore
CUST000721,32,Student,29534,0,80,Indore
CUST000722,45,Business,32559,0,58,Nagpur
CUST000723,67,Farmer,23230,0,47,Pune
CUST000724,63,Salaried,24798,0,20,Bhopal
CUST000725,27,Professional,8187,0,29,Indore
CUST000726,38,Student,13162,0,23,Nagpur
CUST000727,18,Student,52326,0,66,Bhopal
CUST000728,66,Student,10253,1,23,Pune
CUST000729,23,Business,17650,0,65,Indore
CUST000730,53,Farmer,51491,0,75,Indore
CUST000731,24,Salaried,24323,0,21,Bhopal
CUST000732,53,Salaried,25195,0,51,Indore
CUST000733,18,Student,17740,0,62,Indore
CUST000734,67,Salaried,36158,0,41,Mumbai
CUST000735,51,Business,43031,0,58,Pune
CUST000736,26,Student,12705,0,48,Bhopal
CUST000737,49,Business,8674,0,18,Pune
CUST000738,45,Student,6091,0,63,Bhopal
CUST000739,48,Salaried,31432,0,56,Bhopal
CUST000740,33,Professional,28911,0,35,Indore
CUST000741,24,Business,126133,0,48,Nagpur
CUST000742,43,Student,23324,0,58,Bhopal
CUST000743,46,Student,20553,0,65,Mumbai
CUST000744,26,Student,26560,0,51,Mumbai
CUST000745,62,Business,27589,0,71,Bhopal
CUST000746,29,Professional,19487,0,50,Bhopal
CUST000747,65,Professional,12977,0,41,Bhopal
CUST000748,42,Student,22465,0,60,Bhopal
CUST000749,25,Farmer,21886,0,35,Mumbai
CUST000750,52,Business,21643,0,80,Nagpur
CUST000751,64,Professional,39043,0,36,Indore
CUST000752,69,Student,22186,0,18,Indore
CUST000753,61,Professional,8793,0,27,Bhopal
CUST000754,33,Student,14376,0,29,Indore
CUST000755,68,Professional,19324,0,19,Indore
CUST000756,56,Professional,22917,0,61,Mumbai
CUST000757,50,Professional,31913,0,79,Nagpur
CUST000758,68,Student,23043,0,78,Mumbai
CUST000759,58,Salaried,5525,0,23,Pune
CUST000760,60,Student,9444,0,31,Mumbai
CUST000761,20,Farmer,33521,0,61,Bhopal
CUST000762,68,Professional,18969,0,23,Nagpur
CUST000763,24,Student,62536,1,38,Mumbai
CUST000764,65,Farmer,24442,1,38,Indore
CUST000765,41,Professional,17396,0,69,Mumbai
CUST000766,62,Farmer,14337,0,29,Bhopal
CUST000767,19,Professional,17823,0,23,Bhopal
CUST000768,44,Salaried,24646,0,24,Pune
CUST000769,40,Student,22073,0,53,Indore
CUST000770,68,Business,42816,0,76,Indore
CUST000771,40,Professional,7789,0,22,Indore
CUST000772,64,Professional,8460,0,50,Nagpur
CUST000773,37,Salaried,18819,0,24,Nagpur
CUST000774,72,Student,32177,0,23,Pune
CUST000775,65,Business,37474,0,76,Pune
CUST000776,53,Business,14712,0,52,Mumbai
CUST000777,45,Professional,3591,0,39,Indore
CUST000778,58,Business,15027,0,33,Indore
CUST000779,43,Salaried,28977,0,35,Indore
CUST000780,55,Professional,21791,0,59,Nagpur
CUST000781,63,Business,33040,0,36,Bhopal
CUST000782,66,Salaried,50899,0,23,Mumbai
CUST000783,29,Student,19712,0,51,Pune
CUST000784,47,Salaried,16150,0,43,Indore
CUST000785,51,Student,11856,0,59,Mumbai
CUST000786,43,Farmer,8430,0,24,Bhopal
CUST000787,40,Professional,7118,0,32,Bhopal
CUST000788,57,Farmer,13789,0,20,Pune
CUST000789,38,Salaried,45612,0,40,Bhopal
CUST000790,25,Business,35402,0,57,Pune
CUST000791,50,Professional,15653,0,63,Mumbai
CUST000792,26,Farmer,99719,0,59,Indore
CUST000793,29,Professional,14414,0,78,Pune
CUST000794,53,Business,54787,0,72,Bhopal
CUST000795,26,Business,65713,0,50,Indore
CUST000796,57,Salaried,30393,0,55,Nagpur
CUST000797,49,Business,13706,0,34,Indore
CUST000798,53,Farmer,17056,0,73,Indore
CUST000799,61,Professional,25066,0,63,Indore
CUST000800,49,Business,8578,0,20,Mumbai
CUST000801,19,Business,11157,0,47,Nagpur
CUST000802,35,Business,10584,0,78,Bhopal
CUST000803,28,Professional,32069,0,73,Mumbai
CUST000804,50,Salaried,50513,0,24,Bhopal
CUST000805,67,Farmer,36434,0,56,Mumbai
CUST000806,70,Salaried,44233,0,66,Mumbai
CUST000807,31,Professional,12968,0,23,Pune
CUST000808,37,Salaried,17573,0,67,Bhopal
CUST000809,40,Salaried,18479,0,66,Nagpur
CUST000810,67,Business,30306,0,36,Mumbai
CUST000811,62,Student,100257,0,64,Pune
CUST000812,57,Business,14038,0,36,Pune
CUST000813,69,Salaried,42171,0,54,Mumbai
CUST000814,35,Farmer,64210,0,78,Pune
CUST000815,38,Student,31428,0,47,Mumbai
CUST000816,35,Farmer,17060,0,22,Pune
CUST000817,66,Professional,12241,0,17,Bhopal
CUST000818,73,Business,10600,0,26,Pune
CUST000819,27,Student,5561,0,41,Indore
CUST000820,49,Business,18866,0,44,Indore
CUST000821,42,Professional,18146,0,19,Nagpur
CUST000822,43,Farmer,40228,0,45,Bhopal
CUST000823,47,Professional,14644,0,51,Mumbai
CUST000824,18,Salaried,19594,0,68,Bhopal
CUST000825,72,Salaried,26844,0,78,Indore
CUST000826,31,Professional,31060,0,37,Indore
CUST000827,35,Student,36842,0,46,Bhopal
CUST000828,53,Farmer,25002,1,26,Mumbai
CUST000829,72,Professional,8885,0,53,Nagpur
CUST000830,20,Salaried,29137,0,68,Nagpur
CUST000831,25,Business,13961,0,66,Indore
CUST000832,18,Professional,52407,0,35,Pune
CUST000833,74,Student,22356,0,30,Bhopal
CUST000834,23,Student,26069,0,42,Nagpur
CUST000835,41,Business,136104,0,16,Indore
CUST000836,58,Student,37322,0,39,Indore
CUST000837,59,Salaried,28762,0,22,Nagpur
CUST000838,31,Professional,19991,0,19,Pune
CUST000839,55,Business,9348,0,76,Indore
CUST000840,18,Salaried,19028,0,53,Nagpur
CUST000841,73,Professional,12144,0,26,Indore
CUST000842,22,Business,70893,0,59,Nagpur
CUST000843,64,Salaried,29035,0,23,Bhopal
CUST000844,41,Student,50901,0,27,Indore
CUST000845,67,Business,14373,0,28,Nagpur
CUST000846,51,Farmer,12715,0,11,Mumbai
CUST000847,59,Business,34675,0,66,Bhopal
CUST000848,64,Business,11834,0,29,Indore
CUST000849,57,Professional,16216,0,37,Nagpur
CUST000850,75,Salaried,73782,0,27,Nagpur
CUST000851,55,Professional,16651,0,54,Indore
CUST000852,38,Business,8161,0,41,Bhopal
CUST000853,59,Salaried,6421,0,41,Mumbai
CUST000854,56,Farmer,7570,0,46,Nagpur
CUST000855,72,Student,53306,0,36,Mumbai
CUST000856,56,Farmer,14968,0,34,Indore
CUST000857,36,Salaried,132024,0,40,Indore
CUST000858,42,Salaried,64826,0,40,Indore
CUST000859,58,Farmer,89703,0,19,Mumbai
CUST000860,74,Salaried,45109,0,56,Bhopal
CUST000861,26,Professional,33348,0,63,Bhopal
CUST000862,52,Business,12422,0,70,Nagpur
CUST000863,19,Farmer,21974,0,18,Nagpur
CUST000864,34,Business,35863,0,15,Nagpur
CUST000865,68,Professional,42989,0,74,Bhopal
CUST000866,58,Farmer,9905,0,63,Indore
CUST000867,62,Professional,19234,0,20,Mumbai
CUST000868,52,Farmer,20787,0,29,Bhopal
CUST000869,23,Student,20227,0,20,Mumbai
CUST000870,31,Business,10754,0,78,Bhopal
CUST000871,43,Farmer,80649,0,18,Bhopal
CUST000872,62,Professional,18797,0,40,Nagpur
CUST000873,33,Salaried,11253,0,65,Nagpur
CUST000874,47,Farmer,82389,0,17,Bhopal
CUST000875,60,Business,64878,0,25,Nagpur
CUST000876,63,Business,24309,0,11,Pune
CUST000877,49,Student,6387,0,76,Mumbai
CUST000878,68,Student,15895,0,31,Bhopal
CUST000879,26,Student,7213,0,25,Nagpur
CUST000880,39,Professional,31556,0,44,Mumbai
CUST000881,22,Student,15170,0,19,Indore
CUST000882,47,Farmer,21606,0,56,Nagpur
CUST000883,49,Farmer,76158,0,31,Bhopal
CUST000884,28,Student,14450,0,23,Mumbai
CUST000885,61,Salaried,30581,0,39,Mumbai
CUST000886,18,Salaried,37656,0,11,Pune
CUST000887,20,Professional,51992,0,56,Indore
CUST000888,27,Business,20535,0,14,Mumbai
CUST000889,69,Professional,19099,0,38,Bhopal
CUST000890,33,Professional,18797,0,50,Bhopal
CUST000891,70,Salaried,28485,0,57,Nagpur
CUST000892,50,Salaried,62622,0,32,Pune
CUST000893,69,Farmer,18218,0,15,Indore
CUST000894,22,Professional,4036,0,46,Bhopal
CUST000895,38,Salaried,40897,0,80,Indore
CUST000896,18,Student,23083,0,35,Bhopal
CUST000897,54,Student,31607,0,41,Indore
CUST000898,41,Farmer,7377,0,73,Pune
CUST000899,64,Farmer,15209,1,41,Pune
CUST000900,18,Professional,38406,0,13,Pune
CUST000901,52,Student,9154,0,11,Bhopal
CUST000902,18,Professional,30531,0,49,Nagpur
CUST000903,31,Farmer,21483,0,40,Indore
CUST000904,49,Salaried,13171,0,28,Bhopal
CUST000905,23,Salaried,12491,0,39,Mumbai
CUST000906,44,Student,10817,0,68,Nagpur
CUST000907,55,Salaried,22998,0,74,Pune
CUST000908,58,Professional,24922,0,19,Mumbai
CUST000909,54,Salaried,17035,0,65,Pune
CUST000910,33,Student,10399,0,43,Bhopal
CUST000911,69,Professional,2849,0,51,Bhopal
CUST000912,46,Student,29899,0,39,Nagpur
CUST000913,30,Business,41471,0,23,Pune
CUST000914,24,Business,33975,0,67,Indore
CUST000915,38,Professional,92989,0,25,Mumbai
CUST000916,40,Business,19379,0,67,Bhopal
CUST000917,47,Student,57665,0,25,Nagpur
CUST000918,28,Student,14014,0,15,Pune
CUST000919,71,Student,12588,0,28,Nagpur
CUST000920,63,Business,24001,0,55,Indore
CUST000921,50,Salaried,68684,0,48,Bhopal
CUST000922,70,Business,17956,1,13,Indore
CUST000923,72,Professional,7374,0,80,Pune
CUST000924,24,Professional,40871,0,23,Pune
CUST000925,25,Salaried,20858,0,17,Pune
CUST000926,26,Business,27149,0,61,Bhopal
CUST000927,61,Salaried,13013,0,43,Nagpur
CUST000928,19,Salaried,23844,0,35,Indore
CUST000929,69,Business,8048,0,21,Bhopal
CUST000930,25,Salaried,81740,0,69,Nagpur
CUST000931,28,Farmer,46912,0,65,Indore
CUST000932,49,Salaried,23097,0,58,Indore
CUST000933,29,Student,40012,0,37,Pune
CUST000934,35,Student,14037,0,67,Pune
CUST000935,20,Farmer,45295,0,41,Bhopal
CUST000936,49,Professional,17424,0,80,Indore
CUST000937,21,Salaried,16604,0,45,Indore
CUST000938,26,Professional,11287,0,35,Mumbai
CUST000939,33,Farmer,29629,0,12,Indore
CUST000940,68,Student,22403,0,71,Mumbai
CUST000941,68,Professional,59192,0,54,Mumbai
CUST000942,50,Student,10470,0,59,Bhopal
CUST000943,29,Salaried,29727,0,50,Mumbai
CUST000944,32,Salaried,50572,0,45,Nagpur
CUST000945,69,Professional,134954,0,77,Bhopal
CUST000946,67,Farmer,25237,0,39,Pune
CUST000947,24,Business,17202,0,40,Bhopal
CUST000948,52,Salaried,24783,0,38,Mumbai
CUST000949,72,Professional,55399,0,55,Pune
CUST000950,29,Business,55380,0,50,Bhopal
CUST000951,55,Salaried,20279,0,55,Mumbai
CUST000952,54,Business,54605,0,34,Indore
CUST000953,52,Student,21676,0,32,Indore
CUST000954,20,Salaried,39673,0,17,Pune
CUST000955,56,Business,32296,0,12,Mumbai
CUST000956,48,Salaried,16743,0,52,Mumbai
CUST000957,30,Business,11548,0,53,Pune
CUST000958,69,Student,51637,0,17,Nagpur
CUST000959,27,Farmer,63890,0,28,Nagpur
CUST000960,72,Farmer,29220,0,56,Nagpur
CUST000961,41,Professional,21656,0,22,Bhopal
CUST000962,37,Student,9649,0,27,Pune
CUST000963,64,Professional,50583,0,72,Bhopal
CUST000964,29,Farmer,26857,0,55,Pune
CUST000965,60,Farmer,18375,0,32,Indore
CUST000966,37,Student,40534,0,26,Pune
CUST000967,64,Salaried,8585,0,60,Mumbai
CUST000968,20,Business,10935,0,50,Mumbai
CUST000969,32,Farmer,13705,0,23,Indore
CUST000970,27,Student,31562,0,19,Pune
CUST000971,40,Student,24976,0,31,Nagpur
CUST000972,70,Student,34348,0,67,Nagpur
CUST000973,34,Business,47896,0,41,Nagpur
CUST000974,40,Student,35270,0,23,Nagpur
CUST000975,21,Professional,83276,0,66,Indore
CUST000976,28,Professional,47808,0,73,Indore
CUST000977,40,Farmer,20246,0,58,Nagpur
CUST000978,71,Professional,15142,0,38,Pune
CUST000979,46,Salaried,20673,0,14,Bhopal
CUST000980,19,Student,36192,0,43,Nagpur
CUST000981,22,Student,16238,0,31,Indore
CUST000982,28,Salaried,36944,0,80,Nagpur
CUST000983,39,Farmer,33886,0,71,Nagpur
CUST000984,45,Business,11443,0,65,Pune
CUST000985,21,Salaried,47107,0,52,Pune
CUST000986,30,Professional,28484,0,80,Mumbai
CUST000987,34,Student,79756,0,48,Pune
CUST000988,24,Salaried,21729,0,60,Mumbai
CUST000989,53,Professional,17814,0,29,Nagpur
CUST000990,41,Salaried,10534,0,64,Nagpur
CUST000991,36,Farmer,10431,0,71,Pune
CUST000992,24,Salaried,42839,0,36,Pune
CUST000993,58,Student,72942,0,20,Indore
CUST000994,72,Salaried,20473,0,49,Indore
CUST000995,48,Professional,19571,0,43,Nagpur
CUST000996,59,Farmer,23133,0,59,Pune
CUST000997,41,Professional,49677,0,57,Pune
CUST000998,46,Salaried,11508,0,43,Indore
CUST000999,47,Student,26026,0,38,Bhopal
CUST001000,54,Salaried,43592,0,29,Nagpur
CUST001001,23,Student,31280,0,79,Indore
CUST001002,66,Farmer,3320,0,39,Mumbai
CUST001003,21,Professional,35401,0,76,Indore
CUST001004,52,Professional,31503,0,40,Indore
CUST001005,37,Salaried,57616,0,60,Nagpur
CUST001006,50,Farmer,68090,0,76,Mumbai
CUST001007,61,Farmer,55295,0,28,Nagpur
CUST001008,66,Professional,23220,0,32,Pune
CUST001009,31,Business,7176,0,26,Nagpur
CUST001010,45,Salaried,100675,0,65,Pune
CUST001011,70,Business,19474,0,43,Bhopal
CUST001012,64,Salaried,22709,0,21,Indore
CUST001013,53,Professional,72152,0,80,Bhopal
CUST001014,72,Student,13098,0,76,Indore
CUST001015,73,Salaried,8742,0,76,Indore
CUST001016,25,Professional,16309,0,29,Pune
CUST001017,54,Farmer,13565,0,22,Nagpur
CUST001018,54,Salaried,8230,0,46,Mumbai
CUST001019,74,Student,20781,0,62,Bhopal
CUST001020,42,Professional,23334,0,70,Nagpur
CUST001021,29,Student,7940,0,61,Pune
CUST001022,57,Farmer,17739,0,61,Nagpur
CUST001023,43,Student,13010,0,40,Nagpur
CUST001024,65,Professional,5927,0,44,Bhopal
CUST001025,19,Student,23873,0,48,Bhopal
CUST001026,35,Professional,25571,0,22,Pune
CUST001027,26,Student,13011,0,66,Bhopal
CUST001028,35,Professional,46779,0,21,Pune
CUST001029,46,Business,22357,0,62,Indore
CUST001030,66,Farmer,13414,0,57,Nagpur
CUST001031,50,Business,7634,0,18,Bhopal
CUST001032,63,Farmer,26555,0,61,Pune
CUST001033,67,Farmer,31448,0,13,Pune
CUST001034,30,Business,15706,0,17,Pune
CUST001035,20,Professional,24410,0,16,Bhopal
CUST001036,63,Business,68087,0,45,Bhopal
CUST001037,70,Professional,41265,0,74,Indore
CUST001038,58,Salaried,4884,0,13,Pune
CUST001039,41,Professional,13314,0,67,Pune
CUST001040,73,Professional,20092,0,80,Bhopal
CUST001041,40,Business,23243,0,43,Nagpur
CUST001042,36,Salaried,24786,0,59,Nagpur
CUST001043,28,Farmer,30012,0,37,Pune
CUST001044,59,Business,20557,0,36,Bhopal
CUST001045,59,Professional,22319,0,75,Nagpur
CUST001046,73,Salaried,42924,0,70,Pune
CUST001047,59,Business,26929,0,11,Pune
CUST001048,34,Farmer,9891,0,49,Bhopal
CUST001049,45,Professional,23765,0,54,Indore
CUST001050,34,Business,20131,0,69,Bhopal
CUST001051,61,Farmer,5899,0,60,Mumbai
CUST001052,24,Salaried,24634,0,75,Bhopal
CUST001053,53,Farmer,10728,0,46,Bhopal
CUST001054,61,Salaried,43417,0,71,Nagpur
CUST001055,39,Student,29703,0,51,Bhopal
CUST001056,34,Student,9551,0,34,Pune
CUST001057,51,Business,41915,0,17,Mumbai
CUST001058,43,Student,58379,0,27,Nagpur
CUST001059,59,Professional,18489,0,47,Bhopal
CUST001060,44,Professional,20049,0,59,Nagpur
CUST001061,55,Farmer,38853,0,34,Bhopal
CUST001062,64,Business,54887,0,78,Indore
CUST001063,60,Student,6879,0,74,Bhopal
CUST001064,72,Business,10263,0,33,Bhopal
CUST001065,24,Professional,16521,0,26,Bhopal
CUST001066,64,Farmer,17754,0,33,Bhopal
CUST001067,59,Salaried,38015,0,38,Bhopal
CUST001068,32,Student,55117,0,63,Bhopal
CUST001069,41,Student,58511,0,47,Indore
CUST001070,72,Salaried,6779,0,70,Nagpur
CUST001071,73,Farmer,12530,0,19,Indore
CUST001072,74,Business,9283,1,74,Nagpur
CUST001073,73,Professional,14548,0,77,Bhopal
CUST001074,44,Salaried,12497,0,29,Pune
CUST001075,30,Student,29638,0,62,Mumbai
CUST001076,75,Professional,32286,0,28,Bhopal
CUST001077,73,Business,22125,0,20,Indore
CUST001078,39,Business,20705,0,50,Nagpur
CUST001079,18,Professional,17000,0,45,Pune
CUST001080,66,Business,18376,0,30,Indore
CUST001081,68,Salaried,67444,0,26,Mumbai
CUST001082,45,Professional,35877,0,61,Indore
CUST001083,48,Professional,17436,0,10,Nagpur
CUST001084,52,Business,20432,0,57,Nagpur
CUST001085,75,Student,30133,0,77,Pune
CUST001086,19,Salaried,9549,0,41,Pune
CUST001087,62,Student,24344,0,49,Pune
CUST001088,24,Professional,34428,0,74,Mumbai
CUST001089,37,Business,31275,0,18,Nagpur
CUST001090,37,Student,12689,0,68,Mumbai
CUST001091,56,Farmer,14262,0,53,Indore
CUST001092,74,Business,5510,0,53,Indore
CUST001093,40,Business,37180,0,31,Indore
CUST001094,19,Business,94075,0,38,Pune
CUST001095,31,Salaried,11573,0,74,Pune
CUST001096,25,Student,47603,0,14,Indore
CUST001097,74,Student,86754,0,78,Mumbai
CUST001098,21,Farmer,15903,0,16,Nagpur
CUST001099,59,Salaried,20452,0,16,Nagpur
CUST001100,44,Professional,26307,0,58,Nagpur
CUST001101,53,Student,30558,0,70,Pune
CUST001102,31,Salaried,27327,0,48,Indore
